年月日時,気温(℃),現地気圧(hPa),相対湿度(％),風速(m/s),雲量(10分比),降水量(mm)
2022/8/26 18:00,27,1002.2,98,2.8,10-,0
2022/8/26 19:00,26.7,1002.7,98,2.8,,0
2022/8/26 20:00,27.2,1003.4,96,2.9,,0
2022/8/26 21:00,27.2,1003.7,95,3.3,10-,0
2022/8/26 22:00,26.9,1003.5,93,1.6,,0
2022/8/26 23:00,27.4,1003.4,94,2.1,,0
2022/8/27 0:00,27.1,1003.4,95,2.7,,0
2022/8/27 1:00,26.8,1002.9,96,2.4,,0
2022/8/27 2:00,26.8,1002.7,97,2.6,,0
2022/8/27 3:00,26.7,1002.9,96,2,10-,0
2022/8/27 4:00,26.8,1003.1,97,1.7,,0
2022/8/27 5:00,26.8,1002.9,96,2.7,,0
2022/8/27 6:00,26.6,1003.4,98,1.3,10-,0
2022/8/27 7:00,26.9,1003.9,94,2.5,,0
2022/8/27 8:00,28.4,1003.4,85,1,,0
2022/8/27 9:00,30.6,1003.5,74,2.9,5,0
2022/8/27 10:00,31.3,1003.3,74,1.9,,0
2022/8/27 11:00,31.5,1002.7,70,2.5,,0
2022/8/27 12:00,32.6,1002.2,63,3.7,7,0
2022/8/27 13:00,33.1,1002,64,6,,0
2022/8/27 14:00,32.2,1001.8,59,5.6,,0
2022/8/27 15:00,31,1001.7,65,5.6,5,0
2022/8/27 16:00,31.4,1001.7,62,4.2,,0
2022/8/27 17:00,30,1001.8,71,4.3,,0
2022/8/27 18:00,29,1001.9,76,3.5,8,0
2022/8/27 19:00,28.4,1001.8,75,4.7,,0
2022/8/27 20:00,28,1002.6,82,2.8,,0
2022/8/27 21:00,27.9,1003.1,83,2.5,2,0
2022/8/27 22:00,27.6,1002.9,81,2.5,,0
2022/8/27 23:00,28,1003.1,75,3.4,,0
2022/8/28 0:00,27.7,1003.3,76,2.8,,0
2022/8/28 1:00,27.6,1003.2,78,3.8,,0
2022/8/28 2:00,27.1,1003.5,80,1.9,,0
2022/8/28 3:00,26,1003.8,85,4.1,10-,0
2022/8/28 4:00,26.1,1004.6,83,1.6,,0
2022/8/28 5:00,25.7,1005.4,85,2,,0
2022/8/28 6:00,25.3,1006,88,2.5,10-,0
2022/8/28 7:00,25.3,1006.4,87,2.3,,0
2022/8/28 8:00,24.6,1007.1,88,2.7,,0
2022/8/28 9:00,22.9,1008.4,96,4.9,10,1.5
2022/8/28 10:00,22.7,1009.1,97,3.1,,1.5
2022/8/28 11:00,22.4,1009.3,96,2.9,,1
2022/8/28 12:00,23.3,1009.3,94,3.3,10,0.5
2022/8/28 13:00,22.3,1010,95,2.7,,0.5
2022/8/28 14:00,22.6,1009.5,93,3.4,,0
2022/8/28 15:00,23,1010.3,89,2.9,10-,0
2022/8/28 16:00,23.1,1010.2,82,3.3,,0
2022/8/28 17:00,22.9,1010.6,84,2.6,,0
2022/8/28 18:00,22.8,1011.2,83,2.9,8,0
2022/8/28 19:00,22.4,1012.3,83,2.9,,0
2022/8/28 20:00,22.3,1013.3,83,3.8,,0
2022/8/28 21:00,22.1,1014,85,1.9,9,0
2022/8/28 22:00,22,1014.5,83,3.8,,0
2022/8/28 23:00,21.8,1014.5,85,3.6,,0
2022/8/29 0:00,21.7,1014.5,85,4.3,,0
2022/8/29 1:00,21.4,1014.4,87,3.1,,0
2022/8/29 2:00,21.8,1014.8,86,3,,0
2022/8/29 3:00,21.7,1015.2,85,2.6,10-,0
2022/8/29 4:00,21.6,1015.8,82,3.3,,0
2022/8/29 5:00,21.3,1016.3,80,2.9,,0
2022/8/29 6:00,21.3,1016.9,81,2.6,6,0
2022/8/29 7:00,22.1,1016.7,77,3.8,,0
2022/8/29 8:00,23.8,1016.8,72,2.8,,0
2022/8/29 9:00,25,1016.8,63,4.7,2,0
2022/8/29 10:00,25.3,1016.8,59,2.1,,0
2022/8/29 11:00,26.1,1016.4,53,3.5,,0
2022/8/29 12:00,26.2,1016.3,59,3.1,10-,0
2022/8/29 13:00,27.2,1015.7,50,2.7,,0
2022/8/29 14:00,26.6,1015.2,54,2.6,,0
2022/8/29 15:00,25.9,1015.2,52,3.2,10-,0
2022/8/29 16:00,25,1015.4,48,3.4,,0
2022/8/29 17:00,24.7,1015.8,62,3.1,,0
2022/8/29 18:00,23.8,1016,70,2.2,10-,0
2022/8/29 19:00,20.2,1016.6,77,3.2,,0.5
2022/8/29 20:00,21.2,1017.1,76,2.8,,0
2022/8/29 21:00,21.8,1017,72,3.2,10-,0
2022/8/29 22:00,22,1016.9,68,2.1,,0
2022/8/29 23:00,21.7,1016.3,73,1.5,,0
2022/8/30 0:00,22,1015.7,70,2.8,,0
2022/8/30 1:00,21.7,1015,74,2.3,,0
2022/8/30 2:00,21.2,1014.7,83,2.8,,0
2022/8/30 3:00,20.7,1014.4,84,2.9,10-,0
2022/8/30 4:00,20.4,1014.1,86,2.2,,0
2022/8/30 5:00,20.3,1014.4,87,1.3,,0
2022/8/30 6:00,20.8,1014.6,88,2.3,10-,0
2022/8/30 7:00,21.2,1014.5,86,1.4,,0
2022/8/30 8:00,21.8,1014.4,83,2.5,,0
2022/8/30 9:00,22.7,1014.3,83,0.9,10,0
2022/8/30 10:00,24.6,1013.8,80,1.7,,0
2022/8/30 11:00,25.9,1012.9,79,1.7,,0
2022/8/30 12:00,25,1012.2,73,2.2,10,0
2022/8/30 13:00,25.6,1011.7,80,2,,0
2022/8/30 14:00,25.6,1011.3,76,2,,0
2022/8/30 15:00,25.1,1010.6,83,1.8,10,0
2022/8/30 16:00,23.9,1010.6,95,1.3,,0.5
2022/8/30 17:00,23.3,1010.6,97,1.3,,0.5
2022/8/30 18:00,23.1,1010.6,98,2.2,10,0
2022/8/30 19:00,22.6,1011,99,2.7,,1
2022/8/30 20:00,22.6,1011.3,99,2.2,,0
2022/8/30 21:00,22.5,1011.1,100,2.2,10,0
2022/8/30 22:00,22.3,1010.8,100,0.9,,2.5
2022/8/30 23:00,22.5,1010.6,100,0.9,,0
2022/8/31 0:00,22.4,1010.3,100,1.1,,0.5
2022/8/31 1:00,22.5,1010.1,100,0.7,,0
2022/8/31 2:00,22.6,1009.8,100,1.4,,0
2022/8/31 3:00,22.4,1009.3,100,0.8,10,0
2022/8/31 4:00,22.7,1008.9,100,1.1,,0.5
2022/8/31 5:00,22.7,1008.9,100,0.7,,0
2022/8/31 6:00,23.2,1009.2,100,0.7,10,0
2022/8/31 7:00,23.7,1009,100,0.3,,0.5
2022/8/31 8:00,24.5,1008.8,100,0.9,,0
2022/8/31 9:00,26.6,1008.7,96,1.7,10-,0
2022/8/31 10:00,28,1008.4,90,2.5,,0
2022/8/31 11:00,29.5,1007.6,77,4.5,,0
2022/8/31 12:00,31.4,1007.1,70,6.2,10-,0
2022/8/31 13:00,31.6,1006.4,64,5.9,,0
2022/8/31 14:00,31.3,1006.1,68,5.4,,0
2022/8/31 15:00,31.9,1005.6,62,5,10-,0
2022/8/31 16:00,31.4,1005.4,64,4.2,,0
2022/8/31 17:00,30.1,1005.4,66,4.6,,0
2022/8/31 18:00,28.8,1005.7,74,5.8,9,0
2022/8/31 19:00,28,1006.4,81,4.6,,0
2022/8/31 20:00,27.9,1006.8,81,3.7,,0
2022/8/31 21:00,27.8,1007.1,85,4.4,5,0
2022/8/31 22:00,27.4,1007.1,85,5,,0
2022/8/31 23:00,27.4,1007.1,86,5.2,,0
2022/9/1 0:00,27.3,1007.1,81,4.7,,0
2022/9/1 1:00,27,1006.8,82,5.5,,0
2022/9/1 2:00,27.3,1006.7,87,3.9,,0
2022/9/1 3:00,27.3,1006.6,89,4.8,10-,0
2022/9/1 4:00,27.2,1006.5,90,4.3,,0
2022/9/1 5:00,27.2,1006.7,91,3.4,,0
2022/9/1 6:00,27.3,1007.5,90,3.8,10-,0
2022/9/1 7:00,26.4,1007.6,99,2.9,,7
2022/9/1 8:00,26,1007.8,99,3.6,,6.5
2022/9/1 9:00,26.7,1008,99,4.1,10,2
2022/9/1 10:00,26.3,1007.9,98,3.5,,0
2022/9/1 11:00,28,1008.3,96,3.5,,0
2022/9/1 12:00,29.8,1007.1,82,5.7,9,0
2022/9/1 13:00,32,1006.7,72,4.8,,0
2022/9/1 14:00,31.7,1006.5,73,5.7,,0
2022/9/1 15:00,30.9,1006.9,73,4.5,9,0
2022/9/1 16:00,30.1,1007.5,74,4,,0
2022/9/1 17:00,29.9,1007.6,77,4.6,,0
2022/9/1 18:00,24,1009.1,98,1.6,10,4.5
2022/9/1 19:00,24.3,1009.8,100,2.5,,2.5
2022/9/1 20:00,24,1010,100,1.5,,0.5
2022/9/1 21:00,24.1,1009.9,100,1.9,10-,0
2022/9/1 22:00,23.7,1009.4,100,2.1,,0
2022/9/1 23:00,24.5,1009.9,100,1.7,,0
2022/9/2 0:00,24.4,1009.8,100,0.7,,0
2022/9/2 1:00,24.4,1009.8,100,0.9,,0
2022/9/2 2:00,24.3,1010,100,1.1,,0
2022/9/2 3:00,24.3,1010.2,100,1.9,10-,0
2022/9/2 4:00,24.4,1010.3,100,2,,0
2022/9/2 5:00,24.3,1010.9,100,2.1,,0
2022/9/2 6:00,24.4,1011.5,99,1.3,10,0
2022/9/2 7:00,25,1012.2,98,1.8,,0
2022/9/2 8:00,24.8,1012.7,98,3.9,,1
2022/9/2 9:00,23.5,1014,99,3.9,10,1
2022/9/2 10:00,23.6,1013.8,96,4.1,,0.5
2022/9/2 11:00,23.8,1013.9,91,4.5,,0
2022/9/2 12:00,23.3,1014.1,94,2.8,10,0.5
2022/9/2 13:00,23.3,1014,98,1.6,,7
2022/9/2 14:00,22.7,1014,98,2.5,,3
2022/9/2 15:00,22.2,1014.1,97,2.2,10,1
2022/9/2 16:00,22.4,1014.4,99,2.5,,1
2022/9/2 17:00,22.3,1014.7,99,1.1,,0
2022/9/2 18:00,22.3,1014.6,99,2.2,10,0
2022/9/2 19:00,22.3,1014.9,98,2.5,,0
2022/9/2 20:00,22.1,1015.4,100,1.5,,0
2022/9/2 21:00,21.9,1015.4,99,3,10,0
2022/9/2 22:00,21.7,1015.5,98,1.9,,0
2022/9/2 23:00,22.1,1015.2,93,1.2,,0
2022/9/3 0:00,21.8,1014.9,98,1.4,,0
2022/9/3 1:00,21.7,1014.4,97,2.2,,0
2022/9/3 2:00,22.1,1014.2,95,1.5,,0
2022/9/3 3:00,22,1014.3,96,1,10-,0
2022/9/3 4:00,22,1014.2,97,1.9,,0
2022/9/3 5:00,22.6,1014.3,91,1.7,,0
2022/9/3 6:00,22.4,1014.9,95,1.4,10-,0
2022/9/3 7:00,22.5,1015.4,93,3,,0
2022/9/3 8:00,23.1,1015.4,86,2.5,,0
2022/9/3 9:00,24.3,1015.2,83,1.7,10-,0
2022/9/3 10:00,24.8,1015,76,2.6,,0
2022/9/3 11:00,26.5,1014.6,76,2.7,,0
2022/9/3 12:00,25.7,1014.3,73,2.1,10-,0
2022/9/3 13:00,27.8,1013.5,74,2.4,,0
2022/9/3 14:00,27,1013.1,75,2.1,,0
2022/9/3 15:00,28.2,1012.6,69,2.7,9,0
2022/9/3 16:00,28.3,1012.9,69,1.4,,0
2022/9/3 17:00,27.3,1013,74,2.2,,0
2022/9/3 18:00,26.5,1013.1,78,2.3,5,0
2022/9/3 19:00,25.5,1013.9,83,3.6,,0
2022/9/3 20:00,24.6,1014.7,86,3.4,,0
2022/9/3 21:00,24.2,1014.8,85,3.2,2,0
2022/9/3 22:00,23.8,1014.9,88,2.5,,0
2022/9/3 23:00,23.2,1014.6,91,2.7,,0
2022/9/4 0:00,23.5,1014.5,91,2.6,,0
2022/9/4 1:00,23.6,1014.1,90,2.2,,0
2022/9/4 2:00,23.4,1013.8,92,1.5,,0
2022/9/4 3:00,23.4,1013.9,93,1.3,10,0
2022/9/4 4:00,23.4,1013.7,91,1.5,,0
2022/9/4 5:00,23.3,1014.4,92,1.9,,0
2022/9/4 6:00,23.2,1014.6,92,2.1,10,0
2022/9/4 7:00,23.6,1014.8,90,1.9,,0
2022/9/4 8:00,24.3,1015.1,86,1.7,,0
2022/9/4 9:00,27.2,1015.1,78,1.7,7,0
2022/9/4 10:00,28.3,1014.5,75,1.4,,0
2022/9/4 11:00,28.4,1013.9,68,1.9,,0
2022/9/4 12:00,28.1,1013.4,72,1.8,9,0
2022/9/4 13:00,29.2,1012.9,63,1.5,,0
2022/9/4 14:00,31,1012.2,62,1.4,,0
2022/9/4 15:00,30.9,1012,60,1.4,4,0
2022/9/4 16:00,29.2,1011.9,71,3.5,,0
2022/9/4 17:00,28.1,1012.4,75,3.8,,0
2022/9/4 18:00,27.5,1012.3,79,3.7,10-,0
2022/9/4 19:00,27.1,1013.1,80,2.2,,0
2022/9/4 20:00,25.3,1014,87,2.4,,0
2022/9/4 21:00,24.9,1014.1,86,2.6,7,0
2022/9/4 22:00,24.7,1014.3,87,2.3,,0
2022/9/4 23:00,24.5,1014.1,88,2.2,,0
2022/9/5 0:00,24.7,1014,87,1.7,,0
2022/9/5 1:00,24.4,1013.7,89,1.8,,0
2022/9/5 2:00,24.3,1013.5,88,1.4,,0
2022/9/5 3:00,24.2,1013.6,89,2.5,10-,0
2022/9/5 4:00,24,1013.7,90,2.7,,0
2022/9/5 5:00,24,1014.1,90,2,,0
2022/9/5 6:00,24.1,1014.6,89,2,10,0
2022/9/5 7:00,24.7,1014.5,87,1.2,,0
2022/9/5 8:00,25.4,1014.5,83,1.5,,0
2022/9/5 9:00,25.6,1014.5,82,1.2,10,0
2022/9/5 10:00,27.6,1014.4,75,2.5,,0
2022/9/5 11:00,27.7,1014.1,74,2.3,,0
2022/9/5 12:00,28.9,1013.5,65,2.6,5,0
2022/9/5 13:00,28.9,1012.7,66,2,,0
2022/9/5 14:00,30.7,1011.6,57,3.4,,0
2022/9/5 15:00,30.5,1011.5,57,3.4,1,0
2022/9/5 16:00,29.9,1011.3,64,4,,0
2022/9/5 17:00,28.8,1011.5,74,3.7,,0
2022/9/5 18:00,27.9,1012,75,4.2,5,0
2022/9/5 19:00,27.3,1012.6,78,2.9,,0
2022/9/5 20:00,26.8,1013.2,82,4.1,,0
2022/9/5 21:00,26.5,1013.5,85,3.1,10-,0
2022/9/5 22:00,25.9,1013.5,88,3.2,,0
2022/9/5 23:00,25.1,1013,92,2.1,,0
2022/9/6 0:00,25.1,1012.5,93,2.1,,0
2022/9/6 1:00,24.8,1011.9,93,2.6,,0
2022/9/6 2:00,24.6,1011.8,95,2.2,,0
2022/9/6 3:00,24.1,1011.7,98,1.4,3,0
2022/9/6 4:00,24.4,1011.3,99,1.4,,0
2022/9/6 5:00,24.3,1011.4,100,0.9,,0
2022/9/6 6:00,24.1,1011.3,99,0.6,10-,0
2022/9/6 7:00,25.7,1011.4,94,0.9,,0
2022/9/6 8:00,27.1,1011.1,84,2.5,,0
2022/9/6 9:00,29,1011,80,4.6,3,0
2022/9/6 10:00,30.3,1010.6,67,5.5,,0
2022/9/6 11:00,31.5,1009.7,68,6.3,,0
2022/9/6 12:00,30.9,1009.1,67,6.2,3,0
2022/9/6 13:00,31,1008.1,71,7,,0
2022/9/6 14:00,29.4,1007.6,71,7,,0
2022/9/6 15:00,30,1007.7,71,4.2,8,0
2022/9/6 16:00,29.8,1007.5,70,4.8,,0
2022/9/6 17:00,29.1,1007.2,72,5,,0
2022/9/6 18:00,28.1,1007.7,82,3.8,4,0
2022/9/6 19:00,28.3,1008.4,80,4.5,,0
2022/9/6 20:00,28,1008.2,79,5.8,,0
2022/9/6 21:00,28,1008.2,81,5.4,10-,0
2022/9/6 22:00,27.9,1007.9,82,4.4,,0
2022/9/6 23:00,28,1007.8,83,4.2,,0
2022/9/7 0:00,27.6,1007.7,84,3.7,,0
2022/9/7 1:00,27.4,1007.5,86,4.4,,0
2022/9/7 2:00,27.4,1007.5,86,3.9,,0
2022/9/7 3:00,27.5,1007.6,87,3.7,9,0
2022/9/7 4:00,27.2,1008.1,86,2.9,,0
2022/9/7 5:00,26.4,1008.3,88,1.8,,0
2022/9/7 6:00,26.8,1008.9,85,1.7,10-,0
2022/9/7 7:00,27,1009.2,89,0.5,,0
2022/9/7 8:00,28.2,1009.4,81,1.7,,0
2022/9/7 9:00,29.3,1009.7,74,1.5,10-,0
2022/9/7 10:00,28.8,1009.9,81,2.8,,0
2022/9/7 11:00,27.4,1009.9,87,3.6,,0
2022/9/7 12:00,28.8,1009.5,81,1.9,10,0
2022/9/7 13:00,28.2,1009.5,83,3.8,,0
2022/9/7 14:00,27.7,1009.2,83,0.9,,0
2022/9/7 15:00,26.8,1009.3,93,0.7,10,0.5
2022/9/7 16:00,26.2,1009.9,97,2.3,,0.5
2022/9/7 17:00,26,1010.1,98,2,,2
2022/9/7 18:00,25.8,1010.6,100,1.7,10,0.5
2022/9/7 19:00,25.5,1010.9,99,2.5,,1
2022/9/7 20:00,25.5,1011.6,98,2.3,,0
2022/9/7 21:00,24.8,1011.8,99,3.1,10,1
2022/9/7 22:00,24.8,1011.5,100,0.7,,0
2022/9/7 23:00,24.9,1011.5,100,1.6,,0
2022/9/8 0:00,24.6,1011.3,100,2.2,,0.5
2022/9/8 1:00,24.6,1011.3,100,1.9,,0
2022/9/8 2:00,24.1,1011.5,100,2.5,,0
2022/9/8 3:00,22.6,1011.3,93,3.4,10-,0
2022/9/8 4:00,21.4,1011.7,96,1.5,,0.5
2022/9/8 5:00,22.6,1011.8,98,2.6,,0.5
2022/9/8 6:00,22.9,1012.4,99,1.8,10,0
2022/9/8 7:00,23.2,1013.8,98,2.6,,0
2022/9/8 8:00,23.6,1013.9,96,3,,0
2022/9/8 9:00,23.6,1014.1,95,2,10-,0
2022/9/8 10:00,24.4,1014.1,94,1.2,,0
2022/9/8 11:00,24.2,1013.9,92,4.7,,0
2022/9/8 12:00,25.2,1013.2,90,1.8,10,0
2022/9/8 13:00,25.2,1012.5,88,2.9,,0
2022/9/8 14:00,25.2,1011.9,86,3,,0
2022/9/8 15:00,24.5,1012,78,3.1,10,0
2022/9/8 16:00,24.1,1012.6,76,2.6,,0
2022/9/8 17:00,23.9,1012.9,76,2.1,,0
2022/9/8 18:00,23.4,1012.6,81,2.3,10-,0
2022/9/8 19:00,23.8,1013.3,78,3.1,,0
2022/9/8 20:00,23.2,1013.4,89,2.4,,0
2022/9/8 21:00,23.3,1013.5,90,2.4,10-,0
2022/9/8 22:00,22.1,1013.6,97,3.1,,0
2022/9/8 23:00,21.9,1013.4,97,2,,0
2022/9/9 0:00,21.9,1012.8,97,1.8,,0
2022/9/9 1:00,22.1,1012.4,95,2.4,,0
2022/9/9 2:00,21.7,1012.2,97,2,,0.5
2022/9/9 3:00,21.8,1012.1,97,2,10,0
2022/9/9 4:00,22.2,1011.8,96,1.4,,0
2022/9/9 5:00,22.2,1011.9,95,1.5,,0
2022/9/9 6:00,22.3,1012.4,96,1.9,10,0
2022/9/9 7:00,22.6,1012.7,95,1.8,,0
2022/9/9 8:00,24.4,1012.5,89,2.2,,0
2022/9/9 9:00,24.7,1012.4,86,2,10,0
2022/9/9 10:00,24.6,1012.6,86,3.3,,0
2022/9/9 11:00,24.2,1012.8,96,1.6,,0
2022/9/9 12:00,24.8,1012.2,88,2.5,10-,0
2022/9/9 13:00,26.1,1011.3,84,3.2,,0
2022/9/9 14:00,27.2,1010.8,76,2.2,,0
2022/9/9 15:00,28.1,1010.3,74,1.8,10-,0
2022/9/9 16:00,28.5,1010.4,70,2.3,,0
2022/9/9 17:00,26.6,1010.7,80,1.1,,0
2022/9/9 18:00,27.3,1011.1,76,3.6,10-,0
2022/9/9 19:00,26.2,1012,79,3.4,,0
2022/9/9 20:00,25.1,1012.7,81,2.8,,0
2022/9/9 21:00,24.6,1013,84,2.9,9,0
2022/9/9 22:00,23.9,1012.8,86,3,,0
2022/9/9 23:00,24,1013.4,86,1.9,,0
2022/9/10 0:00,23.9,1013.2,86,2.6,,0
2022/9/10 1:00,23.8,1012.9,85,1.3,,0
2022/9/10 2:00,23.6,1012.9,84,3.2,,0
2022/9/10 3:00,22.8,1012.8,85,2.3,3,0
2022/9/10 4:00,22.9,1013.1,89,1.3,,0
2022/9/10 5:00,22.3,1013.2,94,1.5,,0
2022/9/10 6:00,23.3,1013.6,91,1,10-,0
2022/9/10 7:00,24.2,1013.7,89,1.7,,0
2022/9/10 8:00,24.9,1014,84,1.7,,0
2022/9/10 9:00,26.6,1014.2,72,3.7,10-,0
2022/9/10 10:00,28.6,1014.3,63,4.8,,0
2022/9/10 11:00,28.7,1014,51,4.4,,0
2022/9/10 12:00,29.3,1013.6,51,4.4,8,0
2022/9/10 13:00,29.5,1013.1,53,3.5,,0
2022/9/10 14:00,29.5,1012.7,49,3.2,,0
2022/9/10 15:00,29.5,1012.4,48,3.7,0+,0
2022/9/10 16:00,28.4,1012.7,51,2.9,,0
2022/9/10 17:00,26.6,1013,49,3.9,,0
2022/9/10 18:00,25.1,1013.4,50,4.1,1,0
2022/9/10 19:00,23.9,1014,63,5,,0
2022/9/10 20:00,23,1014.7,69,3.1,,0
2022/9/10 21:00,22.8,1015.1,74,4.2,1,0
2022/9/10 22:00,22.5,1015.2,76,4.8,,0
2022/9/10 23:00,22.2,1015.2,76,4.3,,0
2022/9/11 0:00,22.2,1015.2,72,2.7,,0
2022/9/11 1:00,22,1014.8,78,1.8,,0
2022/9/11 2:00,21.9,1014.4,76,2.3,,0
2022/9/11 3:00,21.6,1014.4,73,1.7,10-,0
2022/9/11 4:00,21.6,1014.4,74,2,,0
2022/9/11 5:00,21.5,1014.6,75,2.2,,0
2022/9/11 6:00,21.4,1015.1,74,2.2,10-,0
2022/9/11 7:00,21.6,1015.1,73,1.5,,0
2022/9/11 8:00,22,1015.2,73,2,,0
2022/9/11 9:00,23.2,1015.1,69,2,10-,0
2022/9/11 10:00,25,1014.9,67,3.7,,0
2022/9/11 11:00,27,1014.2,65,3.3,,0
2022/9/11 12:00,26.9,1013.4,62,2.6,10-,0
2022/9/11 13:00,27.1,1013,65,3.7,,0
2022/9/11 14:00,27.3,1012.2,63,3.6,,0
2022/9/11 15:00,27.4,1011.9,66,3.5,9,0
2022/9/11 16:00,26.8,1012.1,68,3.2,,0
2022/9/11 17:00,26.7,1012.5,69,2.8,,0
2022/9/11 18:00,25.9,1012.6,71,4.3,10-,0
2022/9/11 19:00,25.5,1013.2,74,2.5,,0
2022/9/11 20:00,25,1013.8,75,2.9,,0
2022/9/11 21:00,24.5,1014.1,78,3.4,10-,0
2022/9/11 22:00,24.7,1014,76,3.3,,0
2022/9/11 23:00,24.2,1013.9,78,3.4,,0
2022/9/12 0:00,24.2,1013.8,79,3.3,,0
2022/9/12 1:00,24.1,1013.2,78,1.9,,0
2022/9/12 2:00,24,1013.1,79,1.4,,0
2022/9/12 3:00,23.6,1013.2,82,1.4,9,0
2022/9/12 4:00,23.7,1013.1,81,2.3,,0
2022/9/12 5:00,23.3,1012.9,82,1.4,,0
2022/9/12 6:00,22.9,1013.5,84,2.1,8,0
2022/9/12 7:00,23.7,1013.8,80,1.5,,0
2022/9/12 8:00,25.3,1013.6,74,3.7,,0
2022/9/12 9:00,26.3,1013.5,71,3.6,8,0
2022/9/12 10:00,27.9,1013.6,64,1.7,,0
2022/9/12 11:00,29.1,1012.8,60,3.8,,0
2022/9/12 12:00,28.7,1012.1,58,2.3,10-,0
2022/9/12 13:00,30.3,1011.6,55,2.5,,0
2022/9/12 14:00,30.6,1011.3,55,3,,0
2022/9/12 15:00,30.3,1011.3,52,3.9,9,0
2022/9/12 16:00,29,1011.3,58,3.9,,0
2022/9/12 17:00,28.1,1011.6,62,4.5,,0
2022/9/12 18:00,26.8,1012.2,67,5.1,10-,0
2022/9/12 19:00,26,1012.5,68,3.7,,0
2022/9/12 20:00,25.3,1013.1,73,2.8,,0
2022/9/12 21:00,23,1013.4,95,1.8,10,0
2022/9/12 22:00,22.5,1013.1,98,2.9,,1
2022/9/12 23:00,22.5,1013.2,98,2.4,,0.5
2022/9/13 0:00,22.3,1013,99,2.4,,0
2022/9/13 1:00,22.1,1013,98,2.2,,0
2022/9/13 2:00,22,1012.9,98,2.5,,0
2022/9/13 3:00,22.1,1012.4,97,1.2,10,0
2022/9/13 4:00,22.4,1012.7,96,2,,0
2022/9/13 5:00,22.4,1013.1,97,2.1,,0
2022/9/13 6:00,23,1013.4,95,2,10,0
2022/9/13 7:00,23.7,1013.7,92,2.1,,0
2022/9/13 8:00,24.6,1013.8,83,1.6,,0
2022/9/13 9:00,26.5,1013.7,76,1.7,10-,0
2022/9/13 10:00,26.9,1013.4,74,1.6,,0
2022/9/13 11:00,27.5,1013.1,71,1.2,,0
2022/9/13 12:00,29,1012.6,66,2.8,10-,0
2022/9/13 13:00,30.3,1011.8,67,2.5,,0
2022/9/13 14:00,30.1,1011.3,69,2.3,,0
2022/9/13 15:00,30.2,1011.1,66,2.1,10-,0
2022/9/13 16:00,29.6,1010.9,69,3,,0
2022/9/13 17:00,28.9,1011,72,3.8,,0
2022/9/13 18:00,27.3,1011.5,79,2.1,10-,0
2022/9/13 19:00,28.2,1012,76,3.5,,0
2022/9/13 20:00,27,1012.8,85,2.4,,0
2022/9/13 21:00,26.4,1013,87,2.2,6,0
2022/9/13 22:00,25.9,1013.2,88,2,,0
2022/9/13 23:00,25.5,1013.2,91,1.3,,0
2022/9/14 0:00,25.1,1013,94,1.7,,0
2022/9/14 1:00,24.8,1012.5,96,1,,0
2022/9/14 2:00,24.7,1012.3,96,0.8,,0
2022/9/14 3:00,24.6,1012.3,97,1.1,10-,0
2022/9/14 4:00,24.6,1012,96,1.4,,0
2022/9/14 5:00,24.7,1012.1,95,1.5,,0
2022/9/14 6:00,25.3,1012.6,94,1.7,10-,0
2022/9/14 7:00,26.6,1013.1,89,0.8,,0
2022/9/14 8:00,27.4,1013.3,81,1.6,,0
2022/9/14 9:00,29.7,1013.4,77,1.4,7,0
2022/9/14 10:00,29,1013.2,70,4.2,,0
2022/9/14 11:00,31.2,1012.8,61,3.1,,0
2022/9/14 12:00,30.7,1012.4,60,3.5,9,0
2022/9/14 13:00,30.6,1012,61,3.4,,0
2022/9/14 14:00,31.2,1011.6,53,3.7,,0
2022/9/14 15:00,31,1011.8,42,2.5,10-,0
2022/9/14 16:00,29.2,1012,56,4.1,,0
2022/9/14 17:00,27.2,1012.6,65,4.7,,0
2022/9/14 18:00,25.4,1013.2,74,5.2,7,0
2022/9/14 19:00,24.7,1014.2,75,5.8,,0
2022/9/14 20:00,24.2,1015,76,3.3,,0
2022/9/14 21:00,23.9,1015.4,78,2.6,10-,0
2022/9/14 22:00,23.5,1015.4,76,4.4,,0
2022/9/14 23:00,23,1015.2,74,2.8,,0
2022/9/15 0:00,23.1,1015.2,74,2.8,,0
2022/9/15 1:00,22.8,1015,75,3.3,,0
2022/9/15 2:00,22.7,1014.7,76,2.6,,0
2022/9/15 3:00,22.5,1014.6,77,2,10-,0
2022/9/15 4:00,22.7,1014.3,75,3.3,,0
2022/9/15 5:00,22.7,1014.3,75,2.5,,0
2022/9/15 6:00,22.4,1014.2,77,2.5,10,0
2022/9/15 7:00,22.6,1014.3,76,2.5,,0
2022/9/15 8:00,22.9,1014.2,72,2.7,,0
2022/9/15 9:00,23.2,1014.2,73,2.1,10,0
2022/9/15 10:00,24,1014,73,2.3,,0
2022/9/15 11:00,24.8,1013.3,66,2.2,,0
2022/9/15 12:00,25.8,1012.7,61,1.6,10-,0
2022/9/15 13:00,26.1,1012.1,58,2,,0
2022/9/15 14:00,26.1,1011.6,60,2.4,,0
2022/9/15 15:00,25.9,1011.5,63,2.9,10,0
2022/9/15 16:00,25.4,1011.5,63,2.3,,0
2022/9/15 17:00,24.9,1011.7,64,2.9,,0
2022/9/15 18:00,24.3,1012.1,64,3.1,10-,0
2022/9/15 19:00,23.6,1012.6,67,2.1,,0
